"","date","P.B.ratio","Free.cash.flow.per.share","Current.ratio","Net.margin","ROA","Asset.turnover","EPS","PE","Assets.Q","Current.Assets.Q","Liabilities.Q","Current.Liabilities.Q","Book.value.Q","Revenue.Q","Earnings.Q","Cash.from.operating.activities.Q","Cash.from.investing.activities.Q","Cash.from.financing.activities.Q","Cash.at.end.of.period.Q","Capital.expenditures.Q","EPS.Q","relativeReturn","Y"
"58",May 2009,2.81,0.5,2.9704,7.2438,0.0258,0.3557,0.1756,67.9385,8.1097,8.1724,12.648,14.6526,5.874,6.1295,40.0328,4355.1867,-386.1804,-18.9873,21.0877,-6.1931,39.5866,-22.4038,3.7067
"59",Aug 2009,3.08,0.32,3.3675,10.6908,0.0389,0.3638,0.2633,52.2978,-0.4453,-1.3057,-10.0208,-12.9448,4.5737,1.8141,50.2636,-33.9667,-44.3494,366.6667,-1.3312,-22.1359,49.9431,3.7067,-0.366300000000001
"60",Nov 2009,3.2,0.3,3.4898,8.521,0.0281,0.3298,0.1925,77.6623,1.2721,1.6519,0.839,-1.9104,1.4674,-8.188,-26.8226,-5.7687,120.8195,-58.9007,-9.9708,3.8653,-26.8895,-0.366300000000001,7.8147
"61",Feb 2010,3.4,0.23,3.5438,10.4881,0.0366,0.3486,0.2555,62.9746,1.6312,3.3014,0.3169,1.7296,2.2203,7.4315,32.2323,-23.3797,-113.7536,173.9986,9.3357,-19.8079,32.7273,7.8147,14.9406
"62",May 2010,3.75,0.61,3.2576,10.2799,0.0362,0.3521,0.2701,67.3825,6.2094,8.636,12.4946,18.1789,3.4447,7.266,5.137,149.1112,-401.0913,-62.3637,38.3741,41.7665,5.7143,14.9406,-1.1599
"63",Aug 2010,3.52,0.06,3.3517,10.8019,0.0398,0.3683,0.2924,60.7729,-2.5542,-3.9072,-5.8856,-6.6048,-0.9607,1.9323,7.1086,-83.3752,125.3707,294.9967,-34.7212,-6.019,8.2562,-1.1599,1.6942
"64",Nov 2010,3.93,0.17,3.3608,9.4382,0.0316,0.3348,0.2388,83.0402,2.9393,3.6559,2.824,3.3736,2.9917,-6.4348,-18.2469,105.1887,-28.8012,-67.3333,-12.0398,14.6067,-18.3311,1.6942,-1.6072
"65",Feb 2011,4.17,0.11,3.2271,10.2973,0.0361,0.3508,0.2758,78.7165,0.0968,-1.2001,1.3511,2.8941,-0.4724,4.8947,14.442,-25.7471,-216.8378,176.5306,20.5882,8.8235,15.4941,-1.6072,-7.6456
"66",May 2011,3.96,0.38,2.8542,10.3018,0.0396,0.3845,0.3127,66.0697,3.5917,4.7473,12.653,18.4321,-0.5958,13.5263,13.5755,160.6811,-173.638,16.9742,-8.3021,16.2162,13.3793,-7.6456,11.7702
"67",Aug 2011,4.15,-0.01,2.9359,10.6068,0.0436,0.4108,0.3478,61.8746,-1.3002,-2.2838,-4.8691,-5.0025,0.5689,5.4631,8.5859,-89.6675,-175.6563,17.3502,-17.7494,-12.4031,11.2248,11.7702,0.4146
"68",Nov 2011,4.2,0.2,3.0101,8.1836,0.0322,0.3935,0.2555,87.7104,-1.6078,-2.8445,-3.7113,-5.2394,-0.5657,-5.7556,-27.2868,486.2069,62.4606,-4.5699,19.9627,28.3186,-26.5382,0.4146,4.7467
"69",Feb 2012,4.69,0.11,3.2059,9.5792,0.0379,0.3952,0.3054,82.3838,1.5723,1.9301,-2.2025,-4.2941,3.3831,2.0066,19.403,-35.6863,-67.767,-41.4085,4.7693,-17.2414,19.5303,4.7467,12.9775
"70",May 2012,4.93,0.42,2.9834,8.4853,0.0355,0.4184,0.3011,90.8004,4.5356,5.4793,10.0909,13.3431,2.0145,10.674,-1.9643,196.9512,-391.5663,-40.3846,14.6462,80.8333,-1.408,12.9775,-15.8319
"71",Aug 2012,4.31,0.24,2.9492,8.502,0.0375,0.4412,0.3146,78.0356,-2.2696,-3.4255,-0.3344,-2.3027,-3.2174,3.0757,3.2787,-45.0719,-145.6612,265.7258,-6.5602,-50.6912,4.4836,-15.8319,-2.027
"72",Nov 2012,4.3,0.32,3.01,6.4484,0.0253,0.3925,0.2144,111.6138,0.3771,2.685,1.7762,0.6091,-0.3285,-10.7063,-32.2751,32.7103,-127.6018,-42.2271,5.8199,33.6449,-31.85,-2.027,0.750999999999999
